movie_id,genres,runtime_minutes,start_year,primary_title,numvotes,averagerating,rating_category
tt0893412,Comedy,107.0,2011,From Prada to Nada,13644,5.6,Average
tt0896872,Action,112.0,2010,The Whistleblower,29826,7.2,Good
tt0899145,Drama,89.0,2010,Don't Fade Away,302,5.4,Average
tt0899154,Crime,80.0,2011,The Key Man,263,5.6,Average
tt0900387,Drama,107.0,2014,Suite Française,19978,7.0,Average
tt0901504,Horror,98.0,2010,Psych:9,2072,4.5,Average
tt0902247,Crime,95.0,2010,Acts of Violence,99,7.0,Average
tt0903036,Action,90.0,2010,Westbrick Murders,351,2.7,Bad
tt0903624,Adventure,169.0,2012,The Hobbit: An Unexpected Journey,719629,7.9,Good
tt0903657,Biography,121.0,2014,Love & Mercy,32238,7.4,Good
tt0905372,Horror,103.0,2011,The Thing,111900,6.2,Average
tt0906013,Crime,85.0,2012,The Grind,281,2.8,Bad
tt0906327,Comedy,95.0,2016,The Unlikely's,15,7.1,Good
tt0906778,Biography,100.0,2011,Black Butterflies,1941,6.2,Average
tt0907305,Adventure,90.0,2010,Prey,840,5.3,Average
tt0907731,Drama,109.0,2010,Eager to Die,13,5.0,Average
tt0907852,Drama,82.0,2012,Exposed,44,6.6,Average
tt0910885,Comedy,88.0,2014,A Merry Friggin' Christmas,5415,5.1,Average
tt0910926,Comedy,95.0,2010,Movin' In,41,7.0,Average
tt0914823,Action,78.0,2010,House Under Siege,82,4.0,Bad
tt0914852,Horror,95.0,2010,Monkeyman935,11,6.8,Average
tt0914863,Crime,97.0,2010,Unthinkable,80152,7.1,Good
tt0915463,Animation,91.0,2010,Jackboots on Whitehall,1178,5.3,Average
tt0918520,Drama,95.0,2016,Gangster Kittens,11,7.5,Good
tt0918553,Drama,95.0,2011,Periphery,24,7.5,Good
tt0918575,Horror,90.0,2010,Victim,4113,6.0,Average
tt0918940,Action,110.0,2016,The Legend of Tarzan,150154,6.3,Average
tt0920459,Comedy,100.0,2010,The Happy Housewife,2642,6.7,Average
tt0923653,Action,89.0,2010,The Dead Undead,791,3.0,Bad
tt0923954,Drama,84.0,2010,Truth About Kerry,217,5.5,Average
tt0924266,Comedy,99.0,2010,Pizza with Bullets,36,8.3,Good
tt0926084,Adventure,146.0,2010,Harry Potter and the Deathly Hallows: Part 1,425530,7.7,Good
tt0926132,Action,120.0,2016,Road to Red,369,6.7,Average
tt0926170,Drama,105.0,2012,White Men Can't Dance,46,4.3,Average
tt0929618,Comedy,89.0,2010,The Penthouse,1345,3.7,Bad
tt0929742,Action,86.0,2011,Deep Gold 3D,315,3.3,Bad
tt0932667,Drama,55.0,2016,The Man in the Silo,116,5.6,Average
tt0933876,Horror,95.0,2018,June 9,317,4.6,Average
tt0934446,Drama,85.0,2010,"Glenn, the Flying Robot",299,3.8,Bad
tt0934981,Action,92.0,2010,The Waiter,221,6.4,Average
tt0935075,Drama,91.0,2010,Rabbit Hole,45357,7.0,Average
tt0937225,Comedy,96.0,2017,Joe Dick,27,5.5,Average
tt0937353,Mystery,90.0,2010,The Devil's Flower,201,1.7,Bad
tt0938283,Action,103.0,2010,The Last Airbender,137734,4.1,Average
tt0938305,Comedy,90.0,2012,Freaky Deaky,6088,6.1,Average
tt0938330,Horror,95.0,2012,Silent Hill: Revelation,56832,5.0,Average
tt0940656,Adventure,101.0,2010,Arthur 3: The War of the Two Worlds,7162,5.5,Average
tt0942906,Drama,88.0,2010,White Knuckles,77,6.3,Average
tt0944835,Action,100.0,2010,Salt,277204,6.4,Average
tt0945513,Action,93.0,2011,Source Code,452036,7.5,Good
tt0947798,Drama,108.0,2010,Black Swan,648854,8.0,Good
tt0947810,Action,115.0,2010,Green Zone,122132,6.8,Average
tt0948470,Action,136.0,2012,The Amazing Spider-Man,525632,7.0,Average
tt0949872,Drama,88.0,2014,Coffee Sex You,11,6.5,Average
tt0954947,Crime,109.0,2010,The Killer Inside Me,31727,6.1,Average
tt0955308,Action,140.0,2010,Robin Hood,239480,6.6,Average
tt0959306,Comedy,95.0,2014,Reach Me,2304,4.9,Average
tt0959329,Crime,98.0,2010,Nine Dead,11358,5.5,Average
tt0960067,Drama,90.0,2010,Heart of Now,83,6.9,Average
tt0960727,Drama,95.0,2013,Let Me Survive,22,4.2,Average
tt0960730,Documentary,85.0,2010,Beautiful Darling,499,7.3,Good
tt0960827,Action,84.0,2010,Private Security Officer: Los Angeles,15,7.0,Average
tt0960864,Documentary,85.0,2010,"Truth in Numbers? Everything, According to Wikipedia",109,7.0,Average
tt0961036,Drama,88.0,2014,Avenge,14,7.4,Good
tt0961097,Adventure,90.0,2011,A Monster in Paris,18254,6.7,Average
tt0961725,Horror,95.0,2011,Devour,19,4.9,Average
tt0961755,Comedy,95.0,2012,The Trouble with Cali,54,5.0,Average
tt0962764,Drama,110.0,2010,The House of Sun,559,6.5,Average
tt0963177,Comedy,95.0,2010,Made in Romania,231,5.3,Average
tt0963292,Crime,86.0,2010,Feast of the Assumption: BTK and the Otero Family Murders,215,6.0,Average
tt0963966,Action,109.0,2010,The Sorcerer's Apprentice,143862,6.1,Average
tt0964517,Biography,116.0,2010,The Fighter,316539,7.8,Good
tt0964544,Comedy,87.0,2010,Pushin' Up Daisies,20,8.1,Good
tt0965424,Documentary,57.0,2010,Have You Heard from Johannesburg: Hell of a Job,9,7.4,Good
tt0965425,Documentary,65.0,2010,Have You Heard from Johannesburg: Road to Resistance,10,7.0,Average
tt0965429,Comedy,105.0,2010,L'imbroglio nel lenzuolo,103,5.0,Average
tt0968264,Crime,122.0,2010,The Conspirator,26416,6.9,Average
tt0969332,Animation,90.0,2011,Little Witch on a Broomstick,154,3.5,Bad
tt0969345,Animation,98.0,2012,Strange Frame: Love & Sax,1498,7.0,Average
tt0969653,Action,91.0,2010,White Wall,586,3.8,Bad
tt0970179,Adventure,126.0,2011,Hugo,284869,7.5,Good
tt0970866,Comedy,98.0,2010,Little Fockers,99222,5.5,Average
tt0970926,Comedy,101.0,2010,The Chosen One,2394,4.5,Average
tt0970955,Drama,70.0,2010,The Reason,12,7.5,Good
tt0972544,Crime,101.0,2018,Back Roads,3024,7.0,Average
tt0972815,Documentary,96.0,2010,Have You Heard from Johannesburg: Fair Play,9,8.9,Good
tt0972816,Documentary,86.0,2010,Have You Heard from Johannesburg: The Bottom Line,8,8.1,Good
tt0972848,Comedy,93.0,2011,Lives and Deaths of the Poets,6,7.7,Good
tt0973809,Action,93.0,2010,Headhunter: The Assessment Weekend,164,3.4,Bad
tt0974015,Action,120.0,2017,Justice League,329135,6.5,Average
tt0974584,Drama,102.0,2010,Black Limousine,218,4.9,Average
tt0975645,Biography,98.0,2012,Hitchcock,68315,6.8,Average
tt0975738,Action,88.0,2010,Sinatra Club,343,4.6,Average
tt0977639,Action,101.0,2010,Boyle Heights,9,4.6,Average
tt0977643,Drama,95.0,2015,Chooriyan,7,4.4,Average
tt0977855,Biography,108.0,2010,Fair Game,43862,6.8,Average
tt0978764,Action,110.0,2011,Sucker Punch,218371,6.1,Average
tt0978812,Documentary,78.0,2010,Have You Heard from Johannesburg: Free at Last,9,6.4,Average
tt0979434,Comedy,99.0,2010,Lottery Ticket,10042,5.0,Average
tt0980970,Adventure,113.0,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,129663,6.3,Average
tt0980999,Drama,75.0,2012,Four,398,5.8,Average
tt0981013,Horror,95.0,2010,Heredity,23,6.7,Average
tt0981286,Drama,132.0,2011,Funkytown,772,6.3,Average
tt0983190,Drama,95.0,2013,The Unwanted,17,5.0,Average
tt0983193,Action,107.0,2011,The Adventures of Tintin,202430,7.3,Good
tt0983250,Horror,86.0,2012,You're Nobody 'til Somebody Kills You,181,3.2,Bad
tt0984084,Crime,90.0,2011,El Padrino II: Border Intrusion,40,5.5,Average
tt0984113,Drama,95.0,2010,A Dance for Grace,13,7.8,Good
tt0984210,Drama,97.0,2010,Multiple Sarcasms,581,4.9,Average
tt0985694,Action,105.0,2010,Machete,182320,6.6,Average
tt0986361,Adventure,80.0,2011,The Magic Crystal,188,4.1,Average
tt0988655,Drama,103.0,2010,A Flat,185,4.7,Average
tt0988858,Horror,90.0,2010,The Gainesville Ripper,38,6.0,Average
tt0989757,Drama,108.0,2010,Dear John,128657,6.3,Average
tt0990363,Horror,81.0,2010,Detention,889,3.0,Bad
tt0990407,Action,119.0,2011,The Green Hornet,148622,5.8,Average
tt0991173,Comedy,90.0,2012,The Significant Other,61,7.6,Good
tt0993842,Action,111.0,2011,Hanna,179178,6.8,Average
tt0993846,Biography,180.0,2013,The Wolf of Wall Street,1035358,8.2,Good
tt0994917,Action,83.0,2010,Adventure Scouts,1591,7.3,Good
tt0995845,Action,95.0,2012,The Courier,4292,4.5,Average
tt0995867,Drama,115.0,2011,The Unforgiven,7,5.1,Average
tt0995868,Biography,107.0,2016,Pelé: Birth of a Legend,13919,7.2,Good
tt0996664,Comedy,84.0,2014,The Extendables,181,4.2,Average
tt0996958,Action,99.0,2013,Legend of the Red Reaper,495,2.2,Bad
tt0996976,Animation,95.0,2014,The Slimbones,15,6.6,Average
tt0997035,Drama,105.0,2010,Bibliothèque Pascal,1644,7.2,Good
tt0997152,Drama,96.0,2010,The Experiment,48248,6.5,Average
tt0997179,Documentary,90.0,2010,Looking for the Lost Tango,18,6.5,Average
tt0999913,Action,110.0,2011,Straw Dogs,30924,5.8,Average
tt10006056,Drama,90.0,2016,La notte è piccola per noi,7,7.4,Good
tt10008784,Drama,105.0,2019,Bull,50,7.2,Good
tt10009030,Comedy,96.0,2019,Snatchers,15,7.9,Good
tt10009602,Documentary,82.0,2018,Meu Nome é Daniel,5,8.0,Good
tt10010134,Documentary,52.0,2019,Versailles Rediscovered - The Sun King's Vanished Palace,5,7.0,Average
tt10011102,Action,106.0,2019,The Sholay Girl,55,8.0,Good
tt10011226,Documentary,96.0,2019,17 Blocks,6,8.5,Good
tt10011232,Documentary,85.0,2019,Leftover Women,10,7.2,Good
tt10011252,Documentary,95.0,2019,Watson,5,6.0,Average
tt10011270,Documentary,95.0,2019,Dominican Dream,21,8.1,Good
tt10011296,Documentary,95.0,2019,Nomad: In the Footsteps of Bruce Chatwin,5,8.0,Good
tt10011336,Drama,95.0,2019,Lucky Grandma,12,8.8,Good
tt10011342,Documentary,78.0,2019,The Rest,21,7.4,Good
tt10011402,Drama,95.0,2019,Martha: A Picture Story,7,8.0,Good
tt10011412,Documentary,92.0,2019,You Don't Nomi,13,7.2,Good
tt10011448,Documentary,95.0,2019,Linda Ronstadt: The Sound of My Voice,7,9.4,Good
tt10011508,Documentary,91.0,2019,Trixie Mattel: Moving Parts,29,8.7,Good
tt10011534,Drama,96.0,2019,Pohon Terkenal,13,8.2,Good
tt10011682,Documentary,81.0,2019,Assholes: A Theory,12,5.5,Average
tt10011772,Documentary,70.0,2019,Balloons over Babylon,5,8.2,Good
tt1001526,Action,95.0,2010,Megamind,207488,7.3,Good
tt10015432,Action,50.0,2019,Forest of the Dead Sharks,23,8.4,Good
tt10015812,Horror,91.0,2019,Death Whisper,43,6.6,Average
tt10016388,Documentary,57.0,2019,Bastan basa,9,7.7,Good
tt10016502,Comedy,88.0,2019,Back from 2038,8,5.2,Average
tt10016532,Drama,141.0,2019,Ispade Rajavum Idhaya Raniyum,152,6.1,Average
tt10017454,Drama,106.0,2019,The Purple Mist,7,6.6,Average
tt10017566,Comedy,94.0,2019,Bikers Kental 2,54,8.5,Good
tt10017680,Action,96.0,2019,P Storm,180,6.0,Average
tt10017956,Drama,110.0,2019,Gone Kesh,46,8.7,Good
tt10018386,Documentary,118.0,2019,When the Persimmons Grew,6,7.2,Good
tt10021804,Documentary,88.0,2018,Ne travaille pas (1968 - 2018),8,7.0,Average
tt10022158,Documentary,68.0,2018,Worlds of Ursula K. Le Guin,21,8.1,Good
tt10022384,Romance,126.0,2019,The Protector,58,6.5,Average
tt10023080,Drama,95.0,2019,Nedunalvaadai,107,7.7,Good
tt10024716,Family,158.0,2019,Aghavan,12,7.9,Good
tt1002563,Drama,111.0,2016,The Young Messiah,2882,5.6,Average
tt1002569,Drama,106.0,2011,If You Only Knew,21,6.5,Average
tt10026172,Documentary,95.0,2019,Between Me and My Mind,5,8.8,Good
tt10026686,Documentary,65.0,2019,Piedone nyomában,16,8.6,Good
tt10026730,Documentary,100.0,2019,Eleições,6,7.3,Good
tt10027696,Documentary,140.0,2019,Patterns of Evidence: The Moses Controversy,14,7.9,Good
tt1002965,Documentary,60.0,2010,Call of Life,31,7.8,Good
tt10034236,Thriller,95.0,2018,Super Sketch,15,8.3,Good
tt10034272,Drama,95.0,2019,Mukherjee Dar Bou,24,8.5,Good
tt10039468,Comedy,96.0,2019,My Stupid Boss 2,112,6.8,Average
tt10043732,Biography,87.0,2018,Oblepikhovoe leto,5,6.4,Average
tt10044000,Documentary,60.0,2019,Snow to Sand,9,6.2,Average
tt10044704,Drama,107.0,2019,Between Maybes,22,6.5,Average
tt10044934,Drama,103.0,2019,Bumi Itu Bulat,5,6.6,Average
tt10045014,Action,156.0,2018,Rangu,8,4.0,Bad
tt10045072,Documentary,95.0,2019,Billich: Beyond The Canvas,5,6.4,Average
tt10045136,Documentary,102.0,2019,War of Art,17,7.9,Good
tt10045260,Horror,105.0,2016,The Exorcist III: Legion,20,7.2,Good
tt10045434,Comedy,110.0,2019,The Door,48,7.5,Good
tt10046208,Drama,70.0,2019,La vida en común,6,6.0,Average
tt10046236,Horror,93.0,2019,Alem-i Cin 2,54,7.8,Good
tt10049110,Documentary,93.0,2019,Die Wiese,14,7.3,Good
tt10050274,Adventure,86.0,2019,Mystified,8,7.1,Good
tt10050766,Documentary,76.0,2019,Brené Brown: The Call to Courage,445,7.6,Good
tt10050782,Documentary,97.0,2019,Grass is Greener,582,7.1,Good
tt10052290,Biography,104.0,2019,Love and Mercy,18,5.4,Average
tt10054544,Thriller,95.0,2019,VI,10,8.3,Good
tt10055770,Thriller,122.0,2019,Vellai Pookal,380,7.6,Good
tt10059236,Drama,99.0,2019,My Second Year in College,9,7.0,Average
tt10059624,Animation,95.0,2018,Heinz,18,6.6,Average
tt10062150,Documentary,69.0,2018,Yücel'in Çiçekleri,41,8.6,Good
tt10062286,Documentary,90.0,2018,Lustrum,14,5.9,Average
tt10064354,Documentary,95.0,2019,Inland,11,7.8,Good
tt10064448,Documentary,95.0,2019,Because We Are Girls,5,9.0,Good
tt10065750,Drama,85.0,2019,My Nudity Means Nothing,7,5.3,Average
tt10066162,Drama,95.0,2019,Song of Youth,88,6.5,Average
tt10066526,Drama,102.0,2019,Mantan Manten,38,7.6,Good
tt10066756,Documentary,85.0,2019,Miehiä ja poikia,22,7.7,Good
tt10068158,Adventure,139.0,2019,Made in Abyss: Journey's Dawn,22,6.8,Average
tt10068544,Adventure,110.0,2019,Made in Abyss: Wandering Twilight,8,4.6,Average
tt1006907,Horror,91.0,2010,Last Breath,256,3.9,Bad
tt10069476,Horror,82.0,2019,Seytan-i Ins,78,7.9,Good
tt1007029,Biography,105.0,2011,The Iron Lady,96066,6.4,Average
tt10071862,Comedy,95.0,2019,Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!,16,2.8,Bad
tt10073008,Documentary,78.0,2019,The Shadow of Gold,5,7.8,Good
tt10074426,Comedy,110.0,2019,Last Fool Show,10,6.3,Average
tt10075078,Horror,95.0,2019,Rahasyam,12,7.6,Good
tt10075374,Action,93.0,2019,The Little Prince,6,8.3,Good
tt10075788,Action,95.0,2012,The Hunger Games Premiere,10,6.7,Average
tt10075836,Action,95.0,2012,The Avengers Assemble Premiere,18,7.2,Good
tt10076722,Action,108.0,2019,We Are Legends,11,5.2,Average
tt10077998,Mystery,95.0,2019,The Unknown Saint,10,6.4,Average
tt10078290,Documentary,101.0,2019,The Spy Behind Home Plate,12,7.2,Good
tt10078894,Horror,95.0,2019,Deadly Playthings,30,2.3,Bad
tt10079698,Action,80.0,2018,Attack in LA,22,4.4,Average
tt1008015,Drama,79.0,2010,Opal,16,7.9,Good
tt1008046,Comedy,91.0,2010,The Steamroom,32,6.8,Average
tt10080924,Drama,118.0,2019,Sweater,79,9.2,Good
tt10081172,Comedy,95.0,2019,15 Lakh Kado Aauga,6,6.2,Average
tt10081596,Comedy,50.0,2019,Flat Earth: To the Edge and Back,31,5.8,Average
tt10082356,Documentary,79.0,2019,Dreams from the Outback,7,7.0,Average
tt10084190,Comedy,107.0,2019,Chandigarh amritsar chandigarh,952,9.4,Good
tt10084752,Documentary,105.0,2018,American Relapse,8,7.5,Good
tt10084780,Drama,95.0,2019,Vinara sodara veera kumara,30,8.3,Good
tt10085648,Comedy,135.0,2019,Vourate Geitonoi,44,6.7,Average
tt10086692,Action,95.0,2019,The Blade of Storm,44,8.3,Good
tt10087448,Comedy,82.0,2019,Ufuraj se i pukni,36,7.2,Good
tt10087628,Documentary,90.0,2019,Le cercle des petits philosophes,8,6.4,Average
tt10088006,Drama,45.0,2019,Free Spirit,34,7.4,Good
tt10089152,Drama,95.0,2019,Bed of Thorns,7,7.4,Good
tt10090744,Drama,92.0,2019,Raia 4,26,9.2,Good
tt10091696,Horror,60.0,2019,Dybbuk Box: True Story of Chris Chambers,114,5.8,Average
tt10092770,Horror,90.0,2019,Pocong the Origin,34,5.9,Average
tt10092860,Comedy,104.0,2019,Rumput Tetangga,10,7.9,Good
tt10095266,Documentary,60.0,2019,Climate Change: The Facts,149,8.6,Good
tt10096422,Action,45.0,2019,Watch Movie Free Online,15,8.8,Good
tt10100842,Documentary,115.0,2019,William Tecumseh Sherman: Beyond the March to the Sea,8,7.1,Good
tt10102192,Drama,136.0,2019,Nadhoo Kha'n,11,5.6,Average
tt10102350,Comedy,101.0,2019,2 Gisht Mjaltë,378,2.8,Bad
tt1010248,Documentary,110.0,2015,Return of the Atom,89,5.8,Average
tt1010270,Drama,95.0,2010,Love Sick Diaries,21,7.0,Average
tt10106812,Documentary,82.0,2019,Einstein and Hawking: Unlocking the Universe,12,7.8,Good
tt10106822,Romance,146.0,2017,Bhetali Tu Punha,9,6.6,Average
tt10108358,Documentary,88.0,2019,The Past Is Never Dead,6,3.3,Bad
tt10109750,Comedy,94.0,2019,BABA 'Bu Alem Bi Alem',210,4.7,Average
tt10109980,Documentary,45.0,2019,O' Une histoire de famille,15,7.6,Good
tt10111404,Comedy,95.0,2019,Lat Mat 4: Nha Co Khach,24,6.0,Average
tt10112154,Comedy,151.0,2019,Bau Na Vichaar,25,8.2,Good
tt10112466,Animation,68.0,2019,Peppa Pig: Festival of Fun,73,4.7,Average
tt10115436,Documentary,120.0,2019,Korea: The Never-Ending War,31,8.3,Good
tt10115562,Comedy,86.0,2019,On a Magical Night,40,6.8,Average
tt10115638,Drama,107.0,2019,A mano disarmata,11,5.2,Average
tt10115644,Horror,86.0,2019,Ragmork,6,9.2,Good
tt10118064,Drama,93.0,2019,377 AbNormal,20,7.5,Good
tt10121022,Documentary,102.0,2019,Freie Räume,7,9.7,Good
tt10121762,Action,119.0,2019,Uriyadi 2,325,7.8,Good
tt10122038,Drama,112.0,2019,Chambal,78,7.6,Good
tt10122042,Documentary,93.0,2019,Kingdom Men Rising,30,8.0,Good
tt10122504,Comedy,95.0,2019,Rampaat,8,6.8,Average
tt10122528,Drama,95.0,2019,Miel-Emile,5,8.2,Good
tt10125662,Comedy,117.0,2019,Chhalawa,65,4.2,Average
tt10125774,Drama,97.0,2019,Mens,5,5.6,Average
tt10125986,Romance,104.0,2018,Watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,13,4.7,Average
tt10126462,Drama,45.0,2019,Post,16,8.3,Good
tt10126628,Drama,95.0,2019,Lost in Love,11,3.9,Bad
tt10127628,Comedy,95.0,2016,Jakkanna,24,7.0,Average
tt10128580,Documentary,97.0,2018,White Mama,5,7.2,Good
tt10131904,Comedy,85.0,2018,Vse ili nichego,10,5.0,Average
tt10133780,Horror,89.0,2019,Sekte,26,6.3,Average
tt10135068,Documentary,127.0,2019,1964: O Brasil entre armas e livros,230,6.9,Average
tt1013743,Action,109.0,2010,Knight and Day,169840,6.3,Average
tt1013860,Action,107.0,2010,Dylan Dog: Dead of Night,14120,5.1,Average
tt10140002,Musical,155.0,2019,42nd Street: The Musical,14,9.1,Good
tt10140138,Comedy,82.0,2018,Krocken,29,3.3,Bad
tt10146728,Comedy,95.0,2019,Foosballers,22,9.7,Good
tt10147546,Documentary,137.0,2019,Homecoming: A Film by Beyoncé,3746,7.5,Good
tt1014759,Adventure,108.0,2010,Alice in Wonderland,358813,6.5,Average
tt1014763,Crime,137.0,2015,Child 44,59477,6.5,Average
tt1014794,Comedy,72.0,2014,Bad Dog and Superhero,15,5.5,Average
tt1014799,Documentary,84.0,2010,Holy Wars,149,7.4,Good
tt10149868,Comedy,80.0,2019,Chasing Molly,66,6.3,Average
tt10153626,Biography,174.0,2018,A Minha Avó Trelotótó,6,6.0,Average
tt10153664,Crime,98.0,2019,Alva,5,5.2,Average
tt1015471,Drama,104.0,2014,The Sisterhood of Night,1888,6.2,Average
tt10155342,Drama,117.0,2019,A Brother's Love,45,6.6,Average
tt10155980,Documentary,95.0,2019,45 días en Jarbar,9,8.2,Good
tt10156610,Documentary,107.0,2019,Ratne Price Sa Kosara,29,9.2,Good
tt10157842,Comedy,128.0,2019,Single 2,32,7.0,Average
tt10160814,Documentary,90.0,2019,In Search of Flight AF447,10,7.4,Good
tt1016090,Horror,88.0,2010,The Cursed,1878,5.9,Average
tt10161238,Comedy,107.0,2019,Miss & Mrs. Cops,54,6.2,Average
tt10161248,Drama,75.0,2019,Método Livingston,5,8.2,Good
tt10161980,Drama,93.0,2019,Ituzaingo V3rit4,5,4.2,Average
tt1016223,Drama,75.0,2010,Pax,239,3.1,Bad
tt1016226,Comedy,93.0,2010,Prime of Your Life,66,4.8,Average
tt1016241,Horror,85.0,2010,Splintered,952,4.1,Average
tt10163286,Biography,80.0,2019,Benden Hikâyesi,6,7.7,Good
tt10164108,Documentary,72.0,2019,The Resurgence: DeMarcus Cousins,14,7.4,Good
tt10168862,Documentary,90.0,2019,Leonardo Cinquecento,6,5.3,Average
tt10170038,Comedy,106.0,2016,Trivikraman,15,7.3,Good
tt10172204,Action,50.0,2019,Revenge in the Forest of the Dead Sharks,16,8.4,Good
tt10172308,Comedy,95.0,2019,Kuklali Kösk,16,6.6,Average
tt10174382,Drama,139.0,2018,Senses 1&2,9,7.7,Good
tt10174464,Drama,85.0,2018,Senses 3&4,7,7.3,Good
tt1017451,Biography,106.0,2010,The Runaways,43792,6.6,Average
tt10174546,Drama,75.0,2018,Senses 5,6,6.8,Average
tt1017464,Horror,79.0,2010,The Tortured,6946,5.5,Average
tt10176328,Documentary,52.0,2018,Exteriores: Mulheres Brasileiras na Diplomacia,5,10.0,Good
tt10177384,Crime,95.0,2019,Los días de Ayotzinapa (The 43s),8,9.2,Good
tt10177712,Documentary,95.0,2019,"Alexis Viera, una historia de superación",5,7.6,Good
tt10177960,Documentary,77.0,2018,Dreaming of a Vetter World,6,9.8,Good
tt10179072,Documentary,60.0,2019,The Massacre That Shook The Empire,10,6.1,Average
tt10181656,Action,129.0,2019,Fortnite: The Movie 2 (Funny Animation),8,7.1,Good
tt10182822,Biography,151.0,2018,Loro,413,6.8,Average
tt10183616,Comedy,107.0,2019,Yves,6,5.2,Average
tt10183682,Comedy,134.0,2019,Kuttymama,13,5.8,Average
tt10185752,Documentary,99.0,2019,Valstybes paslaptis,72,8.2,Good
tt10187146,Animation,82.0,2019,Tux and Fanny,5,8.6,Good
tt1018728,Documentary,96.0,2015,Heart Like a Hand Grenade,335,7.4,Good
tt1018765,Comedy,107.0,2015,Our Brand Is Crisis,19033,6.1,Average
tt10187686,Comedy,120.0,2019,Thamaasha,62,8.4,Good
tt10188444,Documentary,55.0,2019,Outouden laakso,8,7.5,Good
tt1019442,Adventure,110.0,2010,Jeffie Was Here,36,8.3,Good
tt10195614,Horror,71.0,2019,The Haunting of La Llorona,11,5.1,Average
tt10196142,Comedy,115.0,2019,Rahman 1400,77,6.4,Average
tt10197354,Drama,72.0,2018,Ikinci Pärdä,40,8.8,Good
tt10197650,Drama,100.0,2019,Bad Girl,16,6.6,Average
tt10199586,Drama,104.0,2019,Atlantics,129,7.1,Good
tt10199590,Drama,102.0,2019,Les Misérables,134,7.4,Good
tt10199640,Drama,130.0,2019,Beanpole,54,7.2,Good
tt10199664,Drama,98.0,2019,Adam,23,6.3,Average
tt10199668,Crime,120.0,2019,Summer of Changsha,28,5.2,Average
tt10199670,History,132.0,2019,Liberté,30,5.9,Average
tt1020072,Biography,128.0,2014,Selma,77633,7.5,Good
tt10204060,Documentary,80.0,2019,The Downfall Of Channel Awesome,11,6.5,Average
tt10204276,Documentary,92.0,2019,Soldiers Without Guns,30,9.7,Good
tt10204316,Action,95.0,2019,Through the Ashes,5,7.6,Good
tt10204704,Comedy,90.0,2019,We Just Have to Laugh,9,6.6,Average
tt1020558,Action,97.0,2010,Centurion,74085,6.4,Average
tt1020559,Adventure,119.0,2010,Patagonia,509,6.8,Average
tt1020773,Drama,106.0,2010,Certified Copy,18210,7.3,Good
tt10207850,Thriller,90.0,2018,Killer in Law,64,5.6,Average
tt10208192,Documentary,95.0,2019,Let It Be Law,5,5.6,Average
tt10208194,Drama,95.0,2019,"Family Romance, LLC",14,7.3,Good
tt10208198,Action,109.0,2019,"The Gangster, the Cop, the Devil",123,6.8,Average
